2020-01-01 18:42:52.360000,FG16 BHZ GI 00,LP,50.0,6384
2020-01-01 18:43:42.360000,FG16 BHZ GI 00,LP,67.5,9344
2020-01-01 18:44:59.860000,FG16 BHZ GI 00,LP,40.0,3931
2020-01-01 19:04:39.860000,FG16 BHZ GI 00,LP,35.0,2542
2020-01-01 19:34:44.860000,FG16 BHZ GI 00,LP,57.5,4394
2020-01-01 19:39:34.860000,FG16 BHZ GI 00,LP,65.0,3182
2020-01-01 20:17:49.860000,FG16 BHZ GI 00,LP,62.5,2532
2020-01-01 21:00:32.360000,FG16 BHZ GI 00,LP,92.5,4672
2020-01-01 21:02:44.860000,FG16 BHZ GI 00,LP,97.5,2540
2020-01-01 21:18:49.860000,FG16 BHZ GI 00,LP,42.5,2221
2020-01-01 21:39:24.860000,FG16 BHZ GI 00,LP,72.5,2852
2020-01-01 23:04:24.860000,FG16 BHZ GI 00,LP,30.0,2736
2020-01-01 23:05:12.360000,FG16 BHZ GI 00,LP,72.5,7972
2020-01-01 23:13:44.860000,FG16 BHZ GI 00,LP,37.5,2451
2020-01-01 23:14:22.360000,FG16 BHZ GI 00,LP,97.5,4230
2020-01-02 00:00:01.720000,FG16 BHZ GI 00,LP,32.5,2174
2020-01-02 00:05:09.220000,FG16 BHZ GI 00,LP,22.5,1913
2020-01-02 00:05:51.720000,FG16 BHZ GI 00,LP,45.0,3234
2020-01-02 00:06:36.720000,FG16 BHZ GI 00,LP,50.0,2010
2020-01-02 00:16:01.720000,FG16 BHZ GI 00,LP,30.0,2400
2020-01-02 00:20:16.720000,FG16 BHZ GI 00,LP,92.5,2213
2020-01-02 00:23:39.220000,FG16 BHZ GI 00,LP,47.5,2901
2020-01-02 00:25:36.720000,FG16 BHZ GI 00,LP,50.0,2206
2020-01-02 01:04:34.220000,FG16 BHZ GI 00,LP,80.0,2228
2020-01-02 01:12:39.220000,FG16 BHZ GI 00,LP,37.5,3581
2020-01-02 01:15:41.720000,FG16 BHZ GI 00,LP,42.5,3652
2020-01-02 01:39:04.220000,FG16 BHZ GI 00,LP,32.5,2397
2020-01-02 01:40:14.220000,FG16 BHZ GI 00,LP,25.0,2382
2020-01-02 01:51:49.220000,FG16 BHZ GI 00,LP,25.0,2446
2020-01-02 02:07:56.720000,FG16 BHZ GI 00,LP,22.5,1919
2020-01-02 02:10:56.720000,FG16 BHZ GI 00,LP,50.0,3809
2020-01-02 02:13:49.220000,FG16 BHZ GI 00,LP,45.0,3026
2020-01-02 03:46:24.220000,FG16 BHZ GI 00,LP,42.5,2307
2020-01-02 04:16:01.720000,FG16 BHZ GI 00,LP,57.5,3033
2020-01-02 04:28:36.720000,FG16 BHZ GI 00,LP,57.5,6511
2020-01-02 04:33:41.720000,FG16 BHZ GI 00,LP,30.0,3017
2020-01-02 04:34:31.720000,FG16 BHZ GI 00,LP,80.0,5790
2020-01-02 04:53:51.720000,FG16 BHZ GI 00,LP,35.0,2360
2020-01-02 05:03:24.220000,FG16 BHZ GI 00,LP,40.0,1545
2020-01-02 05:05:29.220000,FG16 BHZ GI 00,LP,107.5,2378
2020-01-02 05:07:34.220000,FG16 BHZ GI 00,LP,80.0,2483
2020-01-02 05:40:59.220000,FG16 BHZ GI 00,LP,82.5,2372
2020-01-02 06:04:09.220000,FG16 BHZ GI 00,LP,27.5,1982
2020-01-02 06:39:19.220000,FG16 BHZ GI 00,LP,55.0,5604
2020-01-02 06:40:14.220000,FG16 BHZ GI 00,LP,45.0,2533
2020-01-02 07:21:11.720000,FG16 BHZ GI 00,LP,82.5,4891
2020-01-02 07:24:34.220000,FG16 BHZ GI 00,LP,20.0,1955
2020-01-02 07:30:16.720000,FG16 BHZ GI 00,LP,32.5,1858
2020-01-02 07:32:04.220000,FG16 BHZ GI 00,LP,30.0,2259
2020-01-02 07:39:56.720000,FG16 BHZ GI 00,LP,60.0,2532
2020-01-02 07:48:46.720000,FG16 BHZ GI 00,LP,97.5,2169
2020-01-02 07:52:56.720000,FG16 BHZ GI 00,LP,27.5,2650
2020-01-02 07:54:01.720000,FG16 BHZ GI 00,LP,30.0,2220
2020-01-02 07:54:31.720000,FG16 BHZ GI 00,LP,72.5,3598
2020-01-02 07:57:09.220000,FG16 BHZ GI 00,LP,25.0,3049
2020-01-02 08:15:59.220000,FG16 BHZ GI 00,LP,40.0,4003
2020-01-02 08:19:39.220000,FG16 BHZ GI 00,LP,55.0,1941
2020-01-02 08:21:44.220000,FG16 BHZ GI 00,LP,80.0,3460
2020-01-02 08:31:19.220000,FG16 BHZ GI 00,LP,90.0,2706
2020-01-02 08:37:14.220000,FG16 BHZ GI 00,LP,80.0,3503
2020-01-02 08:38:34.220000,FG16 BHZ GI 00,LP,67.5,3292
2020-01-02 08:39:56.720000,FG16 BHZ GI 00,LP,27.5,1966
2020-01-02 08:40:39.220000,FG16 BHZ GI 00,LP,27.5,2382
2020-01-02 08:43:14.220000,FG16 BHZ GI 00,LP,35.0,3839
2020-01-02 08:48:21.720000,FG16 BHZ GI 00,LP,55.0,2424
2020-01-02 08:49:34.220000,FG16 BHZ GI 00,LP,40.0,2892
2020-01-02 08:55:11.720000,FG16 BHZ GI 00,LP,57.5,2721
2020-01-02 09:05:31.720000,FG16 BHZ GI 00,LP,55.0,4011
2020-01-02 09:08:34.220000,FG16 BHZ GI 00,LP,27.5,1735
2020-01-02 10:28:26.720000,FG16 BHZ GI 00,LP,37.5,2150
2020-01-02 10:35:54.220000,FG16 BHZ GI 00,LP,102.5,3431
2020-01-02 10:50:19.220000,FG16 BHZ GI 00,LP,95.0,2908
2020-01-02 10:59:06.720000,FG16 BHZ GI 00,LP,52.5,2100
2020-01-02 11:12:04.220000,FG16 BHZ GI 00,LP,20.0,2029
2020-01-02 11:16:44.220000,FG16 BHZ GI 00,LP,40.0,2704
2020-01-02 11:18:31.720000,FG16 BHZ GI 00,LP,67.5,2496
2020-01-02 11:36:59.220000,FG16 BHZ GI 00,LP,35.0,3413
2020-01-02 11:39:14.220000,FG16 BHZ GI 00,LP,25.0,2469
2020-01-02 11:47:19.220000,FG16 BHZ GI 00,LP,65.0,2749
2020-01-02 11:53:44.220000,FG16 BHZ GI 00,LP,37.5,4300
2020-01-02 11:58:29.220000,FG16 BHZ GI 00,LP,42.5,2340
2020-01-02 12:03:36.720000,FG16 BHZ GI 00,LP,35.0,4168
2020-01-02 12:15:34.220000,FG16 BHZ GI 00,LP,37.5,2502
2020-01-02 12:20:06.720000,FG16 BHZ GI 00,LP,45.0,2768
2020-01-02 12:21:19.220000,FG16 BHZ GI 00,LP,32.5,2009
2020-01-02 12:27:49.220000,FG16 BHZ GI 00,LP,25.0,2144
2020-01-02 12:28:44.220000,FG16 BHZ GI 00,LP,112.5,4912
2020-01-02 12:31:06.720000,FG16 BHZ GI 00,LP,15.0,1793
2020-01-02 12:44:46.720000,FG16 BHZ GI 00,LP,27.5,2116
2020-01-02 13:20:44.220000,FG16 BHZ GI 00,LP,37.5,2012
2020-01-02 14:06:01.720000,FG16 BHZ GI 00,LP,27.5,2549
2020-01-02 14:15:14.220000,FG16 BHZ GI 00,LP,70.0,2637
2020-01-02 14:28:01.720000,FG16 BHZ GI 00,LP,22.5,2059
2020-01-02 14:37:41.720000,FG16 BHZ GI 00,LP,30.0,3119
2020-01-02 14:46:04.220000,FG16 BHZ GI 00,LP,27.5,2091
2020-01-02 14:51:54.220000,FG16 BHZ GI 00,LP,37.5,2577
2020-01-02 14:53:06.720000,FG16 BHZ GI 00,LP,37.5,2545
2020-01-02 14:54:11.720000,FG16 BHZ GI 00,LP,45.0,2417
2020-01-02 15:11:04.220000,FG16 BHZ GI 00,LP,35.0,2240
2020-01-02 15:13:36.720000,FG16 BHZ GI 00,LP,35.0,2315
2020-01-02 15:25:19.220000,FG16 BHZ GI 00,LP,37.5,4004
2020-01-02 15:33:14.220000,FG16 BHZ GI 00,LP,52.5,2318
